ExerciseId,DateId,Exercise Date,Exercise Week,Exercise Month,Exercise Year,Exercise Day,Exercise Name,Weight,Sets,Reps,TrainingArea
108,16,29/11/2017,48,November,2017,Wednesday,Bodyweight Pull-up,100.00,4,6,Back
109,16,29/11/2017,48,November,2017,Wednesday,Burpee,0.00,4,6,Chest
110,16,29/11/2017,48,November,2017,Wednesday,Inverted Row,100.00,1,25,Chest
111,16,29/11/2017,48,November,2017,Wednesday,Plank,0.00,3,1,Core
112,16,29/11/2017,48,November,2017,Wednesday,Left Plank,0.00,3,1,Core
113,16,29/11/2017,48,November,2017,Wednesday,Right Plank,0.00,3,1,Core
114,16,29/11/2017,48,November,2017,Wednesday,Bicycles,0.00,3,12,Core
115,16,29/11/2017,48,November,2017,Wednesday,Horizontal Chop Left,25.00,3,12,Core
116,16,29/11/2017,48,November,2017,Wednesday,Horizontal Chop Right,25.00,3,12,Core
117,17,30/11/2017,48,November,2017,Thursday,Barbell Squat,70.00,4,8,Legs
118,17,30/11/2017,48,November,2017,Thursday,Hip thrust,50.00,5,5,Legs
119,17,30/11/2017,48,November,2017,Thursday,Lunges,28.00,3,10,Legs
120,17,30/11/2017,48,November,2017,Thursday,Leg Extension,90.00,4,8,Legs
121,17,30/11/2017,48,November,2017,Thursday,Leg Curl,60.00,4,8,Legs
122,18,1/12/2017,48,December,2017,Friday,Incline Bench,75.00,5,5,Chest
123,18,1/12/2017,48,December,2017,Friday,Pec Fly,100.00,4,8,Chest
124,18,1/12/2017,48,December,2017,Friday,Rear Delt,79.00,4,8,Back
125,18,1/12/2017,48,December,2017,Friday,Back Row,90.00,5,5,Back
126,18,1/12/2017,48,December,2017,Friday,Horizontal Chop Left,25.00,3,12,Core
127,18,1/12/2017,48,December,2017,Friday,Horizontal Chop Right,25.00,3,12,Core
128,18,1/12/2017,48,December,2017,Friday,Russian Twists,0.00,3,12,Core
129,18,1/12/2017,48,December,2017,Friday,Lat Pull Down,66.00,4,8,Back
130,19,3/12/2017,48,December,2017,Sunday,Bicep Curl,45.00,4,8,Arms
131,19,3/12/2017,48,December,2017,Sunday,Tricep Pull down,35.00,4,8,Arms
132,19,3/12/2017,48,December,2017,Sunday,Hammer Curl,22.00,5,5,Arms
133,19,3/12/2017,48,December,2017,Sunday,Lying down tricep curl,35.00,4,8,Arms
134,19,3/12/2017,48,December,2017,Sunday,Lying Bicep Curl,31.00,4,8,Arms
135,19,3/12/2017,48,December,2017,Sunday,Chest Fly,40.00,4,8,Chest
136,19,3/12/2017,48,December,2017,Sunday,Horizontal Chop Left,25.00,3,12,Core
137,19,3/12/2017,48,December,2017,Sunday,Horizontal Chop Right,25.00,3,12,Core
138,19,3/12/2017,48,December,2017,Sunday,Plank,0.00,3,1,Core
139,19,3/12/2017,48,December,2017,Sunday,Left Plank,0.00,3,1,Core
140,19,3/12/2017,48,December,2017,Sunday,Right Plank,0.00,3,1,Core
141,19,3/12/2017,48,December,2017,Sunday,Shoulder Press,22.00,4,8,Shoulders
142,19,3/12/2017,48,December,2017,Sunday,Shoulder Shrug,22.00,4,8,Shoulders
143,20,4/12/2017,49,December,2017,Monday,Bench Press,90.00,5,5,Chest
144,20,4/12/2017,49,December,2017,Monday,Barbell Row,80.00,5,5,Back
145,20,4/12/2017,49,December,2017,Monday,Overhead Press,45.00,5,5,Chest
146,20,4/12/2017,49,December,2017,Monday,Assisted Pull up,-18.00,5,5,Back
147,20,4/12/2017,49,December,2017,Monday,toe-to-bar,0.00,4,8,Core
148,20,4/12/2017,49,December,2017,Monday,Sit ups,0.00,4,12,Core
149,20,4/12/2017,49,December,2017,Monday,Left Crunch,0.00,4,12,Core
150,20,4/12/2017,49,December,2017,Monday,Right Crunch,0.00,4,12,Core
151,21,6/12/2017,49,December,2017,Wednesday,Dumbell Step Up,32.00,4,10,Legs
152,21,6/12/2017,49,December,2017,Wednesday,Bodyweight Dip,100.00,4,8,Arms
153,21,6/12/2017,49,December,2017,Wednesday,Bodyweight Pull-up,100.00,4,5,Back
154,21,6/12/2017,49,December,2017,Wednesday,Burpee,0.00,4,6,Chest
155,21,6/12/2017,49,December,2017,Wednesday,Box jumps,0.00,3,10,Legs
156,21,6/12/2017,49,December,2017,Wednesday,Press ups,0.00,4,10,Chest
157,21,6/12/2017,49,December,2017,Wednesday,Plank,0.00,3,1,Core
158,21,6/12/2017,49,December,2017,Wednesday,Left Plank,0.00,3,1,Core
159,21,6/12/2017,49,December,2017,Wednesday,Right Plank,0.00,3,1,Core
160,21,6/12/2017,49,December,2017,Wednesday,Horizontal Chop Left,30.00,3,12,Core
161,21,6/12/2017,49,December,2017,Wednesday,Horizontal Chop Right,30.00,3,12,Core
162,22,7/12/2017,49,December,2017,Thursday,Barbell Squat,85.00,5,5,Legs
163,22,7/12/2017,49,December,2017,Thursday,Deadlift,120.00,5,5,Legs
164,22,7/12/2017,49,December,2017,Thursday,Leg Extension,95.00,4,8,Legs
165,22,7/12/2017,49,December,2017,Thursday,Leg Curl,70.00,4,8,Legs
166,22,7/12/2017,49,December,2017,Thursday,Hip thrust,55.00,5,5,Legs
167,22,7/12/2017,49,December,2017,Thursday,Lunges,32.00,4,10,Legs
168,23,8/12/2017,49,December,2017,Friday,Incline Bench,80.00,5,5,Chest
169,23,8/12/2017,49,December,2017,Friday,Pec Fly,107.00,4,8,Chest
170,23,8/12/2017,49,December,2017,Friday,Rear Delt,79.00,4,8,Back
171,23,8/12/2017,49,December,2017,Friday,Lat Pull Down,73.00,5,5,Back
172,23,8/12/2017,49,December,2017,Friday,Back Row,95.00,5,5,Back
173,23,8/12/2017,49,December,2017,Friday,Russian Twists,0.00,3,12,Core
174,23,8/12/2017,49,December,2017,Friday,Left Crunch,0.00,3,12,Core
175,23,8/12/2017,49,December,2017,Friday,Right Crunch,0.00,3,12,Core
176,23,8/12/2017,49,December,2017,Friday,Bicycles,0.00,3,12,Core
177,23,8/12/2017,49,December,2017,Friday,Leg Raises,0.00,4,10,Core
178,23,8/12/2017,49,December,2017,Friday,Sit ups,0.00,4,12,Core
179,24,10/12/2017,49,December,2017,Sunday,Bicep Curl,50.00,5,5,Arms
180,24,10/12/2017,49,December,2017,Sunday,Tricep Pull down,40.00,4,8,Arms
181,24,10/12/2017,49,December,2017,Sunday,Hammer Curl,24.00,5,5,Arms
182,24,10/12/2017,49,December,2017,Sunday,Lying down tricep curl,40.00,5,5,Arms
183,24,10/12/2017,49,December,2017,Sunday,Lying Bicep Curl,36.00,5,5,Arms
184,24,10/12/2017,49,December,2017,Sunday,Shoulder Press,26.00,5,5,Shoulders
185,24,10/12/2017,49,December,2017,Sunday,Shoulder Shrug,26.00,5,5,Shoulders
186,24,10/12/2017,49,December,2017,Sunday,Horizontal Chop Left,25.00,3,12,Core
187,24,10/12/2017,49,December,2017,Sunday,Horizontal Chop Right,25.00,3,12,Core
188,24,10/12/2017,49,December,2017,Sunday,Sit ups,0.00,4,12,Core
189,24,10/12/2017,49,December,2017,Sunday,Plank,0.00,3,1,Core
190,24,10/12/2017,49,December,2017,Sunday,Right Plank,0.00,3,1,Core
191,24,10/12/2017,49,December,2017,Sunday,Left Plank,0.00,3,1,Core
192,24,10/12/2017,49,December,2017,Sunday,Leg Raises,0.00,4,10,Core
193,25,11/12/2017,50,December,2017,Monday,Bench Press,92.50,5,5,Chest
194,25,11/12/2017,50,December,2017,Monday,Barbell Row,80.00,5,5,Back
195,25,11/12/2017,50,December,2017,Monday,Overhead Press,50.00,5,5,Chest
196,25,11/12/2017,50,December,2017,Monday,Assisted Pull up,18.00,5,5,Back
197,25,11/12/2017,50,December,2017,Monday,One arm row (right),28.00,5,5,Arms
198,25,11/12/2017,50,December,2017,Monday,One arm row (left),28.00,5,5,Arms
199,25,11/12/2017,50,December,2017,Monday,Chest Fly,40.00,5,5,Chest
200,25,11/12/2017,50,December,2017,Monday,Left Crunch,0.00,4,12,Core
201,25,11/12/2017,50,December,2017,Monday,Right Crunch,0.00,4,12,Core
202,25,11/12/2017,50,December,2017,Monday,toe-to-bar,0.00,4,10,Core
203,25,11/12/2017,50,December,2017,Monday,Sit ups,0.00,4,12,Core
204,25,11/12/2017,50,December,2017,Monday,Heel-taps,0.00,4,12,Core
205,26,13/12/2017,50,December,2017,Wednesday,Incline Bench,80.00,5,5,Chest
206,26,13/12/2017,50,December,2017,Wednesday,Pec Fly,113.00,5,5,Chest
207,26,13/12/2017,50,December,2017,Wednesday,Rear Delt,86.00,4,8,Back
208,26,13/12/2017,50,December,2017,Wednesday,Lat Pull Down,66.00,4,8,Back
209,26,13/12/2017,50,December,2017,Wednesday,Back Row,95.00,5,5,Back
210,26,13/12/2017,50,December,2017,Wednesday,Sit ups,0.00,4,10,Core
211,26,13/12/2017,50,December,2017,Wednesday,Leg-raises,0.00,4,10,Core
212,26,13/12/2017,50,December,2017,Wednesday,Bicycles,0.00,4,12,Core
213,26,13/12/2017,50,December,2017,Wednesday,Heel-taps,0.00,4,12,Core
214,27,14/12/2017,50,December,2017,Thursday,Barbell Squat,85.00,5,5,Legs
215,27,14/12/2017,50,December,2017,Thursday,Deadlift,120.00,5,5,Legs
216,27,14/12/2017,50,December,2017,Thursday,Leg Extension,100.00,4,8,Legs
217,27,14/12/2017,50,December,2017,Thursday,Leg Curl,75.00,4,8,Legs
218,27,14/12/2017,50,December,2017,Thursday,Hip adduction,59.00,4,8,Legs
219,27,14/12/2017,50,December,2017,Thursday,Hip abduction,52.00,4,8,Legs
220,28,15/12/2017,50,December,2017,Friday,Dumbell Step Up,32.00,4,12,Legs
221,28,15/12/2017,50,December,2017,Friday,Bodyweight Dip,100.00,4,8,Arms
222,28,15/12/2017,50,December,2017,Friday,Bodyweight Pull-up,100.00,5,5,Back
223,28,15/12/2017,50,December,2017,Friday,Press ups,0.00,4,10,Chest
224,28,15/12/2017,50,December,2017,Friday,Box jumps,0.00,3,10,Legs
225,28,15/12/2017,50,December,2017,Friday,Squat Snatch,10.00,4,12,Legs
226,28,15/12/2017,50,December,2017,Friday,Barbell twists,0.00,3,12,Core
227,28,15/12/2017,50,December,2017,Friday,Left Crunch,0.00,3,12,Core
228,28,15/12/2017,50,December,2017,Friday,Right Crunch,0.00,3,12,Core
229,28,15/12/2017,50,December,2017,Friday,Sit ups,0.00,3,12,Core
230,29,17/12/2017,50,December,2017,Sunday,Bicep Curl,50.00,4,8,Arms
231,29,17/12/2017,50,December,2017,Sunday,Lying down tricep curl,40.00,4,8,Arms
232,29,17/12/2017,50,December,2017,Sunday,Shoulder Press,26.00,4,8,Shoulders
233,29,17/12/2017,50,December,2017,Sunday,Hammer Curl,22.00,4,8,Arms
234,29,17/12/2017,50,December,2017,Sunday,Tricep Pull down,40.00,4,8,Arms
235,29,17/12/2017,50,December,2017,Sunday,Shoulder Shrug,26.00,4,8,Shoulders
236,29,17/12/2017,50,December,2017,Sunday,Sit ups,0.00,4,12,Core
237,29,17/12/2017,50,December,2017,Sunday,Left Crunch,0.00,4,12,Core
238,29,17/12/2017,50,December,2017,Sunday,Right Crunch,0.00,4,12,Core
239,30,18/12/2017,51,December,2017,Monday,Bench Press,95.00,5,5,Chest
240,30,18/12/2017,51,December,2017,Monday,Overhead Press,55.00,5,5,Chest
241,30,18/12/2017,51,December,2017,Monday,Barbell Row,85.00,5,5,Back
242,30,18/12/2017,51,December,2017,Monday,Pull-Ups,0.00,5,5,Back
243,30,18/12/2017,51,December,2017,Monday,One arm row (left),32.00,4,8,Arms
244,30,18/12/2017,51,December,2017,Monday,One arm row (right),32.00,4,8,Arms
245,30,18/12/2017,51,December,2017,Monday,Leg Raises,0.00,3,10,Core
246,30,18/12/2017,51,December,2017,Monday,Bar twists,0.00,4,12,Core
247,30,18/12/2017,51,December,2017,Monday,Sit-ups,0.00,4,12,Core
248,30,18/12/2017,51,December,2017,Monday,Horizontal Chop Left,25.00,3,12,Core
249,30,18/12/2017,51,December,2017,Monday,Horizontal Chop Right,25.00,3,12,Core
250,31,20/12/2017,51,December,2017,Wednesday,Barbell Squat,90.00,5,5,Legs
251,31,20/12/2017,51,December,2017,Wednesday,Deadlift,125.00,5,5,Legs
252,31,20/12/2017,51,December,2017,Wednesday,Leg Extension,110.00,4,8,Legs
253,31,20/12/2017,51,December,2017,Wednesday,Leg Curl,80.00,4,8,Legs
254,31,20/12/2017,51,December,2017,Wednesday,Hip adduction,73.00,4,8,Legs
255,31,20/12/2017,51,December,2017,Wednesday,Hip abduction,66.00,4,8,Legs
256,31,20/12/2017,51,December,2017,Wednesday,Hip thrust,60.00,5,5,Legs
257,31,20/12/2017,51,December,2017,Wednesday,Left Crunch,0.00,3,10,Core
258,31,20/12/2017,51,December,2017,Wednesday,Right Crunch,0.00,3,10,Core
259,31,20/12/2017,51,December,2017,Wednesday,Leg Raises,0.00,3,10,Core
260,31,20/12/2017,51,December,2017,Wednesday,Crunches,0.00,3,10,Core
261,32,21/12/2017,51,December,2017,Thursday,Incline Bench,85.00,5,5,Chest
262,32,21/12/2017,51,December,2017,Thursday,Lat Pull,66.00,4,8,Back
263,32,21/12/2017,51,December,2017,Thursday,Pec Fly,107.00,4,8,Chest
264,32,21/12/2017,51,December,2017,Thursday,Rear Delt,86.00,4,8,Back
265,32,21/12/2017,51,December,2017,Thursday,Back Row,100.00,5,5,Back
266,32,21/12/2017,51,December,2017,Thursday,Left Crunch,0.00,3,12,Core
267,32,21/12/2017,51,December,2017,Thursday,Right Crunch,0.00,3,12,Core
268,32,21/12/2017,51,December,2017,Thursday,Leg Raises,0.00,3,10,Core
269,32,21/12/2017,51,December,2017,Thursday,Crunches,0.00,3,10,Core
270,32,21/12/2017,51,December,2017,Thursday,Bench Press with Chains,60.00,4,8,Chest
271,33,23/12/2017,51,December,2017,Saturday,Dumbell Step Up,36.00,4,12,Legs
272,33,23/12/2017,51,December,2017,Saturday,Bodyweight Dip,100.00,4,8,Arms
273,33,23/12/2017,51,December,2017,Saturday,Bodyweight Pull-up,100.00,5,5,Back
274,33,23/12/2017,51,December,2017,Saturday,Squat Snatch,8.00,4,12,Legs
275,33,23/12/2017,51,December,2017,Saturday,Box jumps,0.00,3,10,Legs
276,33,23/12/2017,51,December,2017,Saturday,V-up crunches with medicine ball,8.00,4,10,Core
277,33,23/12/2017,51,December,2017,Saturday,Leg Raises,0.00,4,10,Core
278,33,23/12/2017,51,December,2017,Saturday,Heel-taps,0.00,4,10,Core
279,33,23/12/2017,51,December,2017,Saturday,Barbell twists,0.00,4,10,Core
280,34,24/12/2017,51,December,2017,Sunday,Bicep Curl,50.00,4,8,Arms
281,34,24/12/2017,51,December,2017,Sunday,Tricep Pull down,40.00,4,8,Arms
282,34,24/12/2017,51,December,2017,Sunday,Shoulder Press,24.00,4,8,Shoulders
283,34,24/12/2017,51,December,2017,Sunday,Shoulder Shrug,24.00,4,8,Shoulders
284,34,24/12/2017,51,December,2017,Sunday,Lying Bicep Curl,34.00,4,8,Arms
285,34,24/12/2017,51,December,2017,Sunday,Seated Row,61.00,4,8,Back
286,34,24/12/2017,51,December,2017,Sunday,V-up crunches with medicine ball,8.00,3,10,Core
287,34,24/12/2017,51,December,2017,Sunday,Barbell twists,0.00,3,10,Core
288,34,24/12/2017,51,December,2017,Sunday,Russian Twists,10.00,3,20,Core
289,35,27/12/2017,52,December,2017,Wednesday,Bench Press,100.00,5,5,Chest
290,35,27/12/2017,52,December,2017,Wednesday,Overhead Press,55.00,5,5,Chest
291,35,27/12/2017,52,December,2017,Wednesday,Barbell Row,90.00,5,5,Back
292,35,27/12/2017,52,December,2017,Wednesday,Pull-Ups,105.00,5,5,Back
293,35,27/12/2017,52,December,2017,Wednesday,Bicycles,0.00,3,10,Core
294,35,27/12/2017,52,December,2017,Wednesday,Leg Raises,0.00,3,10,Core
295,35,27/12/2017,52,December,2017,Wednesday,Russian Twists,10.00,3,10,Core
296,35,27/12/2017,52,December,2017,Wednesday,V-up crunches with medicine ball,8.00,3,10,Core
297,35,28/12/2017,52,December,2017,Thursday,Shoulder Press,26.00,4,8,Shoulders
298,35,28/12/2017,52,December,2017,Thursday,Shoulder Shrug,26.00,4,8,Shoulders
299,35,28/12/2017,52,December,2017,Thursday,Dumbell Chest Press,26.00,4,8,Chest
300,35,28/12/2017,52,December,2017,Thursday,One arm row (left),32.00,4,8,Arms
301,35,28/12/2017,52,December,2017,Thursday,One arm row (right),32.00,4,8,Arms
302,35,28/12/2017,52,December,2017,Thursday,Seated Row,59.00,4,8,Back
303,35,28/12/2017,52,December,2017,Thursday,Lat Pull Down,66.00,4,8,Back
304,35,28/12/2017,52,December,2017,Thursday,Left Crunch,0.00,4,10,Core
305,35,28/12/2017,52,December,2017,Thursday,Right Crunch,0.00,4,10,Core
306,35,28/12/2017,52,December,2017,Thursday,Sled Pushes,30.00,5,4,Full
307,36,29/12/2017,52,December,2017,Friday,Barbell Squat,90.00,5,5,Legs
308,36,29/12/2017,52,December,2017,Friday,Deadlift,130.00,5,5,Legs
309,36,29/12/2017,52,December,2017,Friday,Leg Extension,100.00,4,12,Legs
310,36,29/12/2017,52,December,2017,Friday,Leg Curl,60.00,4,12,Legs
311,36,29/12/2017,52,December,2017,Friday,Hip adduction,54.00,4,12,Legs
312,36,29/12/2017,52,December,2017,Friday,Hip abduction,45.00,4,12,Legs
313,37,6/01/2018,1,January,2018,Saturday,Bench Press,95.00,5,5,Chest
314,37,6/01/2018,1,January,2018,Saturday,Barbell Row,85.00,5,5,Back
315,37,6/01/2018,1,January,2018,Saturday,Shoulder Press,26.00,4,8,Shoulders
316,37,6/01/2018,1,January,2018,Saturday,Shoulder Shrug,26.00,4,8,Shoulders
317,37,6/01/2018,1,January,2018,Saturday,Rear Delt,86.00,4,8,Back
318,37,6/01/2018,1,January,2018,Saturday,Sit ups,0.00,5,12,Core
319,37,6/01/2018,1,January,2018,Saturday,Russian Twists,10.00,4,12,Core
320,37,6/01/2018,1,January,2018,Saturday,Pull-Ups,105.00,5,5,Back
321,38,7/01/2018,1,January,2018,Sunday,Leg Extension,100.00,4,12,Legs
322,38,7/01/2018,1,January,2018,Sunday,Tricep Pull down,40.00,4,8,Arms
323,38,7/01/2018,1,January,2018,Sunday,Leg Curl,60.00,4,12,Legs
324,38,7/01/2018,1,January,2018,Sunday,Hammer Curl,20.00,4,8,Arms
325,38,7/01/2018,1,January,2018,Sunday,Hip adduction,45.00,4,12,Legs
326,38,7/01/2018,1,January,2018,Sunday,Lying Bicep Curl,30.00,4,8,Arms
327,38,7/01/2018,1,January,2018,Sunday,Hip abduction,52.00,4,12,Legs
328,38,7/01/2018,1,January,2018,Sunday,Barbell twists,0.00,4,12,Core
329,38,7/01/2018,1,January,2018,Sunday,Left Crunch,0.00,4,12,Core
